source,target
6eb0ccf8-eab2-4c08-a2b3-95fa923b1410|SG10658-11,272b2737-4d14-4a3a-9fc2-9a4def811c03|SG10658-7
352f970b-442e-4d83-be8f-46454ceed790|MCB2582-37,1011449e-d4cd-4bee-88e0-3b77023c54f3|MCB2582-24
4c71ebe5-0d27-49d0-8f91-011d88f72b4c|ASB10018-14,ada2f9bb-f209-4adf-a142-dd83a134b966|ASB10018-3
2a4d71eb-1310-4bf0-a12a-f2278d58687f|X2977-3,ca4700cb-866c-4d00-be79-5e0b95c962a8|X2977-2
e2937d7f-f972-4e0c-89c3-470db47b9088|X21-10483-1,0d22deb6-f25e-4697-8a96-72486f14a0df|X3380-2
52fc8347-aaf5-4568-a1e1-dd8b8c014716|F10137-21,beb3c17b-0616-429d-bb40-316ae6569b32|F10137-11
4d33dafd-84c0-46a6-a008-26e1d1d592c7|ASB10329-7,75a28957-56db-4582-8199-dcf51524531b|ASB10329-1
36cc2d4e-c03d-467f-aedf-a17fc48d7f7c|R3405-15,e1f0d50d-1406-4cb5-8806-01fa275682fa|R3405-12
79931383-074e-450c-ad95-07dcb0aa0654|X21-10486-1,ca4700cb-866c-4d00-be79-5e0b95c962a8|X2977-2
6f0580ab-cbd2-47bf-a11f-585f358e3573|QR13303-2,6e943543-f1c9-4a01-9e37-8d2ac8c7ed31|QR13303-1
6f0b354a-dc04-4b36-89f1-c5fb3988964a|GCAOS00411998-13,195824ad-005b-4819-aed5-f9d0701fc4c1|GCAOS00411998-3
b3e43fd4-6453-4765-bfad-0483ac0ee254|X21-10482-1,ae54b37c-906a-42e8-869f-cbdf44843253|X2919-9
b98f9b6e-8b75-47e1-a28d-3d29bd5d88e8|AO-D4092-41,814d09d1-2ff7-43c8-9b1b-314aa7c5b50f|AO-D4092-40
3bf318bc-31ec-49a8-aa5c-e8a4f39670d8|AO-D3068-25,4d359398-524b-4df6-bc15-899d09696e96|AO-D3068-24
b9c36398-d919-4ea9-a624-e4c078f2ad9c|GCPP13411081-4,e58712c0-4c8f-45b5-94ed-470df32ad6a3|GCPP13411081-3
08c0aa12-5d61-4c7f-80b5-0347ca1872b2|AO-D3072-19,77ae80a4-d329-462f-bf8e-c808db7adef1|AO-D3072-1
b6d5269e-5f32-4b9f-bb07-2213522bb6ce|PR3961-5,db33747f-e8d9-460c-abbc-71c423e429ed|PR3961-4
0889655a-9906-48ed-9d92-6e1e65050034|ASL10120-6,07920036-41e1-44a1-8c0c-c894cd1ec727|ASL10120-2
6f2da918-872c-4a6c-b3bc-6f0845aba739|R1805-40,ed0bb2aa-2952-42f8-9d8a-343701d819ba|R1805-39
07920036-41e1-44a1-8c0c-c894cd1ec727|ASL10120-2,38788b0b-0bf5-4b8d-93f6-742397d97c48|ASL10120-1
49d474d8-89ca-46cc-b64a-d605316d889a|QR13761-2,3552b5b1-2417-439c-9884-18752321a567|QR13761-1
2d6d9d71-f006-4442-b197-39fdff0ec270|R3039-45,f80615b4-fcb9-4f0c-9a44-86218293acec|R3039-38
128f538e-e8f6-4deb-93e7-7517fd598d10|R2125-41,84742b85-dc4b-4a59-95ba-bac2a4715b99|R2125-30
60b2c0cd-20e5-409c-953a-de9fad6e4208|SPR3821-8,e48d5c1a-7225-4c83-8767-3fc88780b6e8|SPR3821-1
38fd1511-aa34-4527-b9ab-85328670f902|X21-10487-1,4e493860-894b-43d0-81ec-01d76e8f9330|X2981-2
4a9bc7b7-9e8b-4bb3-b1a5-709294d27005|V10288-8,851b7c0d-6793-4cbc-87eb-fc5b41bc44ab|V10288-5
ba775cd3-25b7-4073-8167-cc9696b92823|ASL10311-10,8f548b8c-8143-40a3-a55a-1bbf268d1485|ASL10311-5
6eb56533-8908-4c69-a864-34e978fc50ab|F1986-46,956b7426-f46c-4e99-b0e0-74db69e8cbc4|F1986-41
1e3a3691-fc6c-4d61-b089-3d9fcc53fb73|G3201-4389-13,68895c2b-b2a3-4fdf-a875-6c91f0f2d27a|G3201-4389-7
b82aa40d-b269-4ae2-91e5-35b3bfe4aba8|F4602-5,f7ea7b72-57a4-42af-b54d-23020dcf3256|F4602-3
33707398-5889-444c-86ff-19be351affd7|AO-D3072-30,08c0aa12-5d61-4c7f-80b5-0347ca1872b2|AO-D3072-19
5106a5c3-78b0-4b02-a988-8767cb7ccc3a|X22-12316-2,b331ae60-bb43-4aa1-bf28-e475bad577f9|X22-12316-1
a2f44246-d318-4202-915a-882eb0913148|X2979-3,9b20c2ef-eaac-42bd-ba44-be79ac6f0ea0|X2979-2
b6e8e04d-238f-4f3e-85b9-4b80f260c68b|PR1509-44,5745a9e8-4408-45ae-b299-67ef22f4491b|PR1509-43
f3ca5947-5670-48d3-8279-03c901495926|AO-D3072-37,c098c584-ef9c-4057-995f-237dfcdbdfdc|AO-D3072-34
6ede9112-c45e-4d7d-a4b4-41cf6dfd3e6c|R13153-3,5e414f40-ae98-4a1c-bbc6-320b728c7d7d|R13153-1
4a3ad24f-0803-44c3-93ec-11faa47e3e29|V13474-4,6a0cd97e-cec8-46e6-a119-0d8e4a7bbb3a|V13474-1
0ee86ee0-a379-4c97-8b1f-9bc221fe3cca|AO-B3709-93,11e4f8ee-43d7-495e-b5af-54b446c249b1|AO-B3709-89
8f548b8c-8143-40a3-a55a-1bbf268d1485|ASL10311-5,a9f5dc1a-bf6e-417f-92c8-dfac8843a2f6|ASL10311-4
b8ee4475-af00-42bb-a73f-3ce6c9aaa8b6|GCPP16411318-6,2820ec81-c569-4ea1-8a08-ec8b4e285616|GCPP16411318-2
6ee9dacc-4f57-45eb-b221-199e123b4f92|L11732-3,81d00f16-7298-4850-bcea-732af8e05d92|L11732-1
6ef370b3-791e-4b8c-a964-68556aac6bc2|R0582-81,01247ecc-d47a-4f4b-b66e-93570ca9c8ae|R0582-73
20aadc0b-1370-4cc4-b897-2094c93921da|SR12619-6,c3339516-426f-45db-b867-4d813e8246a0|SR12619-1
b7e1422f-f367-4c32-bfc9-0f877c4cf936|R1141-29,bf988b36-6c06-4eb1-8e48-c63ebee6ff0a|R1141-23
14426c9d-d11a-4b94-b18f-e4f78a52c59f|R3452-3,4cd6e52b-8fee-4d35-892b-226cf15c57ac|R3452-1
3468d603-ba3d-4817-b98f-653f92e0ce67|X22-12325-2,7bb0a852-590f-4538-a408-cb278c1e3f7c|X22-12325-1
6eef506b-b703-4243-bbff-3bda56704864|QR2671-6,9d00144d-e558-4e34-adf5-1617c1b926c9|QR2671-5
36878444-866a-404b-9c6a-39b7354b4c8b|X22-12322-2,27985e44-5fc0-4525-813a-b92baaca1c97|X22-12322-1
b698aea9-d341-411e-955f-72accb6ae228|V4395-12,14a68da7-2469-416b-a23d-66ad000052fb|V4395-5
8da2eb11-e4df-491d-8b6b-edce9bbb0d76|AO-B4062-112,5914387d-f42d-489f-9289-4e32a99278f1|AO-B4062-40
f7ac2f7c-a78f-4ef6-bc08-5c0b4e785838|GCB07110629-2,4d0e1042-9226-421b-a68e-bebdf1d460d5|GCB07110629-1
b8ff8c59-56c0-4324-9972-6e45d83e6529|GCLC22511909-14,45cab91e-5169-4d5e-aa4f-ed13b4b1c60d|GCLC22511909-2
dc728212-12a2-440b-a342-a404e6b62935|X3380-3,0d22deb6-f25e-4697-8a96-72486f14a0df|X3380-2
59c53573-9d17-48ee-9181-4c1cecff0195|X22-12319-2,110a8f36-fb32-49fe-8efc-c2e6524753ad|X22-12319-1
dae39899-1a2c-4a6f-801b-766e07331fae|MCB2368-39,7f05f2fb-cf1b-4f98-af2d-55583f86fd15|MCB2368-36
b9a2d976-a12e-4c30-8cbe-c983ad66c441|GCAOS00111924-59,65dc7d70-70c9-423f-bab6-96bff6b82ff6|GCAOS00111924-8
296e5c97-4628-4ce6-a8de-28f819156fef|AO-D3702-23,d0e29ee3-4cbe-42bb-a849-0550eb2e1a27|AO-D3702-1
b9000731-6244-499d-a647-ed0d58dd787e|QR3612-30,fc22fc55-1e80-45a4-aba9-abf9dbf784e6|QR3612-22
b93048f8-cdf4-4da0-be12-d39cf31a681b|R1453-8,e7785d4d-ed39-45b8-8254-fcaa0426a4f4|R1453-7
6efc085d-388b-4b98-9d93-832276caa8a8|V13584-2,22d5c34b-0ac6-4317-b4a6-296722ff38c1|V13584-1
b88c9d37-eb94-4db3-aac1-46d98eb488ee|ASD10798-7,043e7fd0-e380-4998-b30d-82bd7a77bc4e|ASD10798-2
1472dccc-86c3-4dc9-a868-624ab3c30bd5|GCPP28713329-2,917dab6d-aaa1-4421-97e1-90f1bd22f5c3|GCPP28713329-1
280be7a7-3fb4-4058-ae62-d56db195db57|R0582-83,01247ecc-d47a-4f4b-b66e-93570ca9c8ae|R0582-73
1473c2b8-083d-4a35-935f-1b0a5d5f2fa1|V4395-10,14a68da7-2469-416b-a23d-66ad000052fb|V4395-5
6f415ebb-d3dd-44eb-bc49-d671a6e60692|PR1546-15,776c5078-badb-4d66-a272-ddbced634cc6|PR1546-13
b6b7c0fb-6a81-449c-9244-957c3931fc45|GCPP14011150-6,dc542293-4f99-47b1-88e4-1487e9375c48|GCPP14011150-5
b871ee8e-0bba-43f3-9537-fa3ee2ca0dbd|SPR3828-2,294f9148-8fc4-48ae-b46c-2850be8599c7|SPR3828-1
b6be4726-a596-46b4-955e-b87a3f9fbc57|GCLC25912159-7,993145c4-c0e4-4c04-80ce-bf850501c2fa|GCLC25912159-1
b88bf0e9-8786-4205-bbaf-09968e82333c|R1141-22,dea82288-3d3d-491a-a342-15aa07c447b3|R1141-19
b6d788fe-fbd0-44e5-a107-0c2b852a61f3|GCAOV00112884-40,529f178a-5203-427d-bf7c-e0344d49637c|GCAOV00112884-1
d9a5de55-bfaf-4ac0-b083-6ed9ef532cbe|AO-B4062-121,5914387d-f42d-489f-9289-4e32a99278f1|AO-B4062-40
b8b11dd1-307b-4c6e-95e4-1e6cf290eabc|F4487-22,8d4d0c58-47b5-41fa-be86-08b62229a4ef|F4487-9
b6e08b9f-31bd-405d-a843-8b0c1e320598|AO-B3709-34,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
14840520-e46e-45c2-9851-1e1c817732ba|SSF3860-6,9e02576c-f8c7-404a-be47-094949605a68|SSF3860-2
4a314846-5acf-41ec-9e91-3f82e07e6494|ASL10092-5,8b753c8a-2a0f-45d2-860b-c2e7fde059e6|ASL10092-1
9df5ced2-ebcb-4999-a688-2920e041e239|GCPP27213043-8,4536a2a8-a33e-4336-ba7c-adf08534bec4|GCPP27213043-7
993894a8-b603-4d6f-9a9b-b069f8f80e9c|GCLC16811147-9,bbc84b4d-4320-42cf-a42f-4e2cfcb924bc|GCLC16811147-4
6f1e6203-fb75-493a-b640-a9f48f9505b3|QR4219-18,d6e260e6-c436-45de-a7a0-ce6d37089131|QR4219-17
6fe4c707-1d8e-453c-b1e7-01393ac8a382|QR3317-24,88dcd1d1-8573-40bd-8a7a-17e9eed9af98|QR3317-22
6f496e55-3c67-4776-84e4-6fb12f17a501|QR12741-3,ef454904-2861-496e-ac21-57ad39300e5b|QR12741-1
0f413fd2-84cb-4658-bb15-6afb8b4386b7|GCAOS00512002-47,d5927cad-7e2e-457a-9db1-4d2281965253|GCAOS00512002-8
0f8481d6-bfc8-41c0-8668-729f3885d5ed|AO-B12728-5,8a5d0899-814a-49b7-88b3-37ade2f57654|AO-B12728-1
43cc3386-5cbc-4a1f-8bee-46f6af51efb3|MOD-10137-14285-2,5326c027-b303-413b-b21c-0ad148711d8c|MOD-10137-14285-1
6f4d0369-255b-42a5-9981-af9374cd5a30|GCAOS00811999-25,7fe38318-702f-4bf1-9076-32e45903e728|GCAOS00811999-3
b92b3fcb-9b57-4421-a3e4-aa9352a82dd3|GCPP26312761-5,738aa503-666e-41d7-b8ce-5b521647874d|GCPP26312761-1
5761f0f2-ffe3-4210-bf67-7ef31834fa6b|MOD-1656-14282-2,f12d96e9-cc2d-45c8-85f3-54121d18ccaf|MOD-1656-14282-1
6feeee3a-a71d-4009-b5d2-0c0e8a930ed9|GCAOB00112006-37,c3434974-dd2c-4b62-bf23-e4f3310a3f64|GCAOB00112006-1
6ff60a53-d111-4fa7-a10e-95cf8ee7b3c5|SPP3971-7,e4d412cf-5734-445a-ad78-85bac7b30829|SPP3971-6
70040676-0b19-432e-a5b5-0dfb3d56652b|QR1806-37,fe87afe0-6932-4af8-8ac7-91b405ce85ee|QR1806-29
5ca3eddc-aa43-4108-b82c-3bfae7b2e3b9|SU12023-7,b6344d12-e56e-408e-84b0-f4727160f9d5|SU12023-2
14796629-7d6d-4a4b-9c07-29d98cb05747|V10119-7,7a903ce3-4278-4039-b1a4-dafd1965c4b6|V10119-6
144d22e4-dc3b-4e88-9d6f-fde10bb32761|ASD3995-3,a6890fe2-68b9-4df3-b578-183a94aaf809|ASD3995-2
fbb66f5b-e001-47f1-930c-c11474e21e6c|GCLC22011832-6,9fdc6908-6285-42fc-af1e-76fa7b05cc59|GCLC22011832-3
6f7765d6-5cf8-4cc8-b4ca-af9d1a920deb|GCPP0624578-16,1563ac32-e105-454f-aeff-5268090a7356|GCPP0624578-9
42dce0e4-6c02-4262-8011-a413fdec6bfc|AO-D3702-39,296e5c97-4628-4ce6-a8de-28f819156fef|AO-D3702-23
147b046a-65b1-4002-9ee9-4b02a5097041|PR3048-8,b78c1460-3e3b-475d-9701-c34aa5121b72|PR3048-7
6fbbb736-a910-46ea-aa19-bf6c0dbd435b|GCAOV00112884-20,529f178a-5203-427d-bf7c-e0344d49637c|GCAOV00112884-1
f8ab792a-f584-4569-bb18-b780f18aa67a|GCLC0384267-12,0b23678a-78a9-40d1-be67-bc000617aa49|GCLC0384267-6
6f963205-d965-4756-9c1f-88d2f8cc988d|R10047-4,6e35d13a-82f5-4151-a1a7-2d03fdd1c807|R10047-2
148ad790-ee70-46f7-9682-e4e9b7189279|R4482-8,26fd9237-b278-4f6f-8f3a-b7164a27d07d|R4482-6
4afae750-7816-4207-96ab-538c6e19d9da|QR2913-28,aa21d54e-33c7-473c-94fa-8b855776fb6a|QR2913-20
4159f7dc-fd03-45db-914e-bb9123cee6d4|GCAOC00213507-2,03c09a00-4555-4a94-81cd-ba6831ac2f63|GCAOC00213507-1
148991b0-e89d-4507-b0c5-42b5c7efcd58|V11266-15,fdce00e2-c906-47e1-bebb-377f226cfb9b|V11266-3
70167b3e-513a-45a8-810c-6fec776ecd3e|R2231-13,a4a941ba-a1d3-4d28-a212-63d985dd24c2|R2231-12
6f947a1a-5a10-49a6-8451-69ad2e62afa2|SPR4053-7,b8a6137b-2829-41bf-9363-99f9356b6f6e|SPR4053-6
bc896d65-c8d2-48e3-92c3-2d3f7bfef664|AO-C4437-75,a9c159ab-7389-4748-aa21-302fa0632f2f|AO-C4437-36
b7087f3d-2499-43f5-b40b-5c84802dd1c3|SSF11639-6,f66e3854-47a2-44b6-bba0-e6659109bde8|SSF11639-2
b8591467-19e1-4a5a-9ab0-c35ef6dc991e|GCLC29512812-5,ce9335d9-39b9-47b4-8750-b1ea0a099f3f|GCLC29512812-1
b854480e-00d7-402a-b5a2-b43172951eac|F1924-27,45001ed2-a4da-41ba-9446-427e97f7ad4b|F1924-26
49377385-fb71-4ccc-bd47-92ccbb8b522b|SU10958-19,a8813f09-0502-402f-a94e-0e9432eebe86|SU10958-5
b8984751-fa25-482d-95d4-a21eca4d34f6|R1867-9,31175272-400e-4a54-aa23-52cabbd10db0|R1867-7
7777e401-84a5-41d1-99f0-5ebeb704aae0|AO-B3709-66,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
006cd3ca-c065-4d3b-90e9-ddb10d7db4cc|AO-B3709-80,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
4b695ca8-4614-4cff-9469-2ac92e3b1a18|GCMODPP16211314-11361-3,172b4718-79e0-4274-afa9-978aafe5085d|GCMODPP16211314-11361-2
0f6f515e-c75f-4639-9399-007fb836a686|GCAOB00112006-42,c3434974-dd2c-4b62-bf23-e4f3310a3f64|GCAOB00112006-1
14bf4653-4baf-4895-8b8d-05526b2dba7f|G1858-4551-2,59501dd9-9397-42c4-b3d9-688fc31727e9|G1858-4551-1
6fdae417-4275-4829-b8e8-d49fa9cc4b41|GCPP0404341-12,0708274d-80f8-49ed-b40a-9e04ac1dbd31|GCPP0404341-11
6fe82aab-93e4-4cb0-b54f-a523de2ecc19|QR1890-45,bad7db7a-b324-4595-b094-b724e7d38bd2|QR1890-44
146f217d-0bb4-45b9-926d-6aedd3fda93b|R3329-17,c58ca941-daab-482c-a7b3-79ffd7130968|R3329-15
147299c4-4049-444a-bf9c-0e6ceb79c8c0|V13565-3,271a39ae-8684-426d-9b79-1e5bf921be44|V13565-1
d9c7ec8f-ebbd-4d6f-93ec-314b97526446|AO-B4062-167,6704ebf8-ad7a-4511-bdcb-2bfefd935c54|AO-B4062-166
47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15,ef3bae15-b6f1-48b7-943e-5b2da81f4cf4|AO-D3704-1
b61560cf-ef45-4ae3-ac53-ac7cb42a6883|AO-B12728-3,8a5d0899-814a-49b7-88b3-37ade2f57654|AO-B12728-1
ecb155e1-7e63-490b-8a26-5f792ccc4cbe|AO-D3704-27,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
55a3bd15-dc2c-4f51-8c92-9d135d059fb1|AO-D3704-29,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
7b657cf0-4c26-4e9f-b5d2-abce4cc0537e|AO-D3704-30,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
882f10d0-b493-4476-b82f-ff5cd859a033|AO-B12729-7,8fa8fd9c-27cf-4d56-9943-34ce1022ab7f|AO-B12729-2
037ff357-0aba-4a2e-92f5-1fb47c802aea|AO-D3704-35,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
2a72fbb4-47ec-46a7-8bb9-c00494b29085|AO-D3704-45,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
14bb30d4-c709-46d5-aa23-f4f8436382d3|GCLC16211032-8,e232a46d-7a57-4a24-ac2b-b14a66fb0b16|GCLC16211032-4
5f2adf95-95af-40fc-bccf-8bb17ab10899|AO-D3702-49,e4d167b8-ecb5-47dd-acb7-1930053250b6|AO-D3702-48
0adcef2a-8704-467a-9a65-e61e90f1c2bf|AO-B4062-165,0d6fc16e-325d-496d-aa90-8536d7269106|AO-B4062-164
14c332ed-c9b6-416d-89d3-7fc229d37ff8|SSF3799-2,3efdc941-9c1d-4b09-be92-c625d9acd006|SSF3799-1
b53f95a4-913e-45eb-97eb-67c560bc9f2a|AO-D3704-19,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
435ab838-b5b5-494e-933c-77b34ef749db|AO-D3704-22,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
6aafe20d-6fbe-494f-a0e1-8e8c86f962b6|AO-D3704-43,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
6f570c7f-dd99-45c0-b7b4-a6f0d9075ebd|QV12365-4,5742c006-5370-4d33-a673-a8ec05d21164|QV12365-1
8a1791c4-4ec0-4171-a3e5-b77c3323f345|AO-B3709-112,c177bd82-00ac-4652-a4d2-7c74f58d3697|AO-B3709-111
63b87389-9caa-4b71-99b5-ea00ad18d000|AO-B3709-50,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
a4f4e299-0cbc-4797-82cb-3a9de76ec2e7|AO-B3709-57,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
6493c595-1cad-4ca2-a290-e45ee5e1b1de|AO-B3709-60,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
d42d80ac-ac09-4db4-9fc9-6d5282728a9f|AO-B3709-107,11e4f8ee-43d7-495e-b5af-54b446c249b1|AO-B3709-89
b6a47128-f263-4151-9306-593328d3d044|AO-R11130-26,d6a995e8-9e55-4527-960b-221341a9ff66|AO-R11130-1
79885c37-5d6a-4149-aa24-74cf58252b2b|AO-B12729-4,8fa8fd9c-27cf-4d56-9943-34ce1022ab7f|AO-B12729-2
e6f9bc03-32df-470c-88a3-7227f15d971f|AO-B12729-5,8fa8fd9c-27cf-4d56-9943-34ce1022ab7f|AO-B12729-2
c163e751-fe16-44db-be50-37fdc410ca6f|AO-B12729-8,8fa8fd9c-27cf-4d56-9943-34ce1022ab7f|AO-B12729-2
b3b2ae1f-b8b5-40bb-afd2-857215c2894c|AO-C4436-121,df39eeac-9bf1-4de6-9d4f-8c76ba080521|AO-C4436-120
257b927c-e571-425d-9396-7472f1c4c6a6|AO-D3707-16,dce16aa4-9c0b-4bf1-a8a0-ebdb1db1d1ff|AO-D3707-1
8255a57e-c3a5-4403-abf7-47cd5889dca9|AO-D3708-37,e49d6a9f-83bd-46f2-8b82-afcbcb3c7f3e|AO-D3708-28
85861dd5-9cd5-4526-bfa0-cf55804a67d2|AO-D3704-39,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
f9ea90ec-a448-4edf-9bc6-cad7a7438a2e|AO-D3704-41,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
d7499c11-6c4e-4362-b849-f05bbc011aa7|AO-D3708-41,e49d6a9f-83bd-46f2-8b82-afcbcb3c7f3e|AO-D3708-28
0012a033-de00-45c5-a95c-e2ea276f2857|AO-D3708-48,52df6e81-2ebf-49d0-83f3-10ac5efe8a32|AO-D3708-43
4f456b7a-a515-472f-b469-e2ea084a6485|AO-D4092-42,be174d93-f306-4ba0-b77d-8900363785fc|AO-D4092-10
05527b56-cf3b-4526-b6b0-619371a469c6|AO-D3704-51,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
68c76151-3c3e-46db-a205-d77f6602ee03|AO-D3707-21,257b927c-e571-425d-9396-7472f1c4c6a6|AO-D3707-16
47cfb1c8-855d-4112-8fe1-776e0f517cd9|AO-C4436-126,d49f2cb9-56dc-4371-96da-3dec73fdd985|AO-C4436-122
73d15966-07fe-45ca-a98f-a062d78f51a1|AO-C12721-2,4b296c32-f6dd-4029-8a61-122b409dfeee|AO-C12721-1
0d0806c6-063e-4151-a3e1-08a4e9b06e8f|AO-C12722-5,c5209e40-25cf-4c11-98e0-9200f70a395a|AO-C12722-1
fdc3a249-9a6c-44c0-97e3-1852946dc416|AO-D3702-50,e4d167b8-ecb5-47dd-acb7-1930053250b6|AO-D3702-48
15c0ddad-3aae-47af-88a5-fe802d1b7e08|AO-D3072-29,08c0aa12-5d61-4c7f-80b5-0347ca1872b2|AO-D3072-19
b5c1ff26-cf9e-469e-a25f-2cc82bc69519|AO-D3072-39,c098c584-ef9c-4057-995f-237dfcdbdfdc|AO-D3072-34
38a6f785-7f49-4a9f-a856-95fa5f212475|AO-D3702-47,296e5c97-4628-4ce6-a8de-28f819156fef|AO-D3702-23
b884d0cc-2042-48b8-86e9-6762be5f69ff|SPR10799-2,9f47786f-a35f-46f2-96ac-2c23c5f5f17d|SPR10799-1
4d33eb21-e46a-4307-9593-0f4e3577357b|QR3178-29,28fca06d-27ff-4832-b9c9-327547902c3b|QR3178-25
c39165b3-1fe9-45a1-b222-9f1b90711937|AO-D3066-32,601f12d0-d154-46b1-9d2d-f03c2148aaf9|AO-D3066-30
c158cdf7-cc4a-430d-bca8-d1d2fb5c81d3|AO-B4062-145,31951792-5a50-4ad1-ab54-71dc946201b2|AO-B4062-144
e4cb2c1c-d5ac-465d-8348-a581232fe555|AO-D3068-19,986ac103-1e35-4382-8ab2-bb8d5b39d71b|AO-D3068-12
b8dfb958-3c07-44d9-aede-a3a846c9e416|V10218-4,a2ad07df-8efa-4c3c-8fe9-5cbca8bba65f|V10218-3
e49d6a9f-83bd-46f2-8b82-afcbcb3c7f3e|AO-D3708-28,99fde97f-8c8d-4dca-87ef-44b0eb98cd62|AO-D3708-1
78a5dbe3-5194-43e5-8ae8-12698f3e67f5|AO-D4092-30,be174d93-f306-4ba0-b77d-8900363785fc|AO-D4092-10
4e1cb9c8-0f7a-418a-a4b8-1c8ff16e18bb|AO-D4092-34,c78fe09a-e9b3-4e91-8e21-c547dfbc7d93|AO-D4092-33
86c24ab7-e9b4-4d85-a8d4-10795c5cf2b7|AO-D3704-52,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
836a70cc-21ae-4034-aa0c-1d9a64e8c424|AO-D3704-53,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
f2d7f5fd-35e3-4a0f-80ef-bde4dc0170dc|AO-D4079-14,90876d60-a0fd-42b9-b089-9eb2c840e182|AO-D4079-1
37ebc7a1-dbfc-47d8-94b1-44696b53ba4c|AO-D4079-33,f2d7f5fd-35e3-4a0f-80ef-bde4dc0170dc|AO-D4079-14
169371ed-7224-49e4-b470-5bfd23025cb2|V11438-8,6f6ba423-5589-4631-8804-699d40326eae|V11438-2
03c765af-7ec3-467e-aab9-32fa015badf7|AO-D3072-42,c098c584-ef9c-4057-995f-237dfcdbdfdc|AO-D3072-34
91c0b0f0-b4f8-4329-a6c7-9899bfc8c74c|AO-D3702-43,296e5c97-4628-4ce6-a8de-28f819156fef|AO-D3702-23
7c570694-4a3d-4a40-a114-f453251ebbd8|AO-D3072-41,c098c584-ef9c-4057-995f-237dfcdbdfdc|AO-D3072-34
7ce7f969-b7a2-4c36-9439-e28495c42a78|AO-D3072-43,c098c584-ef9c-4057-995f-237dfcdbdfdc|AO-D3072-34
22224069-5081-4e5b-aeb4-67f070969232|AO-D3702-44,296e5c97-4628-4ce6-a8de-28f819156fef|AO-D3702-23
2b8bfb93-ddd0-4dd3-85a3-b4879af705dd|AO-D3702-52,e4d167b8-ecb5-47dd-acb7-1930053250b6|AO-D3702-48
d27985cf-c0d9-47ff-9380-17d82ee4cc47|AO-D3702-54,e4d167b8-ecb5-47dd-acb7-1930053250b6|AO-D3702-48
3472d188-a254-4986-9980-c1b71bb3ef31|AO-D3703-30,a6b8f7e4-8f70-4bad-b9a7-9c3efbdd838e|AO-D3703-16
f2a7237e-5e4e-4b87-98da-656b14b41107|AO-D3702-53,e4d167b8-ecb5-47dd-acb7-1930053250b6|AO-D3702-48
17222258-c82d-4683-9e1a-8176df7ce45d|AO-D3703-29,a6b8f7e4-8f70-4bad-b9a7-9c3efbdd838e|AO-D3703-16
a983c165-4583-4edb-ad26-4233d187296d|AO-D3704-25,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
76bc963b-a57a-4a31-905c-f090a31c32b3|AO-D3704-28,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
e33b23cc-3e7c-46e7-af69-c5c4c053e718|AO-D3704-32,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
209d0967-427f-46de-8df4-1bede207fd8c|AO-D3704-36,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
a93004fd-cce8-44b0-8dc1-d965fad08a0c|AO-D4094-25,a6a705e3-5de7-497e-8e4d-5cae46dd0259|AO-D4094-11
5ef32171-ac71-46b9-8ba9-ee77c0316a88|AO-D4095-28,d0d66c53-3d5f-41fe-a46d-8fd7a544b968|AO-D4095-14
1521cca9-e3dc-4412-a66b-5e4d56fe6c7a|AO-D4096-26,9946a0a9-172b-4845-8085-8ff6e00e657b|AO-D4096-13
9e40ce33-12e6-495d-af29-0f6fd38434a7|AO-SD3720-118,c910edfd-5aa6-4c3c-880b-736cc188f22c|AO-SD3720-93
cb8aa389-0e68-42bd-8d02-c3deba176486|AO-D10073-26,39906115-1e61-46cf-b7fa-e0d55c4e9ab9|AO-D10073-23
aa407312-9cbe-4c86-9b66-ddbba20835ee|AO-D4079-41,6a409799-3da7-45a4-a9c2-70cd6b945551|AO-D4079-39
